"subject" "activity" "NA"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 6 "laying"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 1 "walking"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 3 "walkingdownstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
13 2 "walkingupstairs"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 5 "standing"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 4 "sitting"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 6 "laying"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 1 "walking"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 2 "walkingupstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
18 3 "walkingdownstairs"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 5 "standing"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 4 "sitting"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 6 "laying"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 1 "walking"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 3 "walkingdownstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
20 2 "walkingupstairs"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 5 "standing"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 4 "sitting"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 6 "laying"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 1 "walking"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 3 "walkingdownstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
24 2 "walkingupstairs"
